total deviance | predicted | actual
0.024991304244789632 | 0.5803257,0.64090556,0.50968856 | 0.5706605520155726,0.6281787858970544,0.5289025877438912
0.01955418116507366 | 0.41971126,0.6469812,0.64652306 | 0.40771166737801035,0.6349542709033258,0.6562044423390233
0.00852977424382105 | 0.6883154,0.3931299,0.61734146 | 0.6901230122574896,0.3899979073165845,0.6096161581202826
0.016589137453428077 | 0.6738038,0.46762717,0.5802092 | 0.6733929704103502,0.451800853238903,0.5851648455046873
0.020296077694910646 | 0.2258464,0.37804276,0.9045188 | 0.20801320026137024,0.3858649324134553,0.8987985104852937
0.016475703550887545 | 0.76527876,0.23093358,0.6085823 | 0.7557607270342226,0.22021827671690197,0.6167087108777866
0.01535423065611235 | 0.4006216,0.76932734,0.50526285 | 0.3996629512990087,0.7579542849435394,0.5155335365373371
0.009367190316442743 | 0.8162659,0.02835756,0.5838941 | 0.810702129638711,0.020916430155875607,0.5850850877853518
0.009700118101147924 | 0.9750174,0.1780627,0.14831474 | 0.9750271514934193,0.17005524690561855,0.14284000437726732
0.011336320294182864 | 0.050000936,0.62247604,0.7833136 | 0.04543621674581796,0.6294973010923617,0.7756730613636519
0.009654445120806066 | 0.48955935,0.61640793,0.6270477 | 0.4925607864929726,0.6088577940373259,0.6218328217852654
0.0110799721463025 | 0.2377253,0.4430395,0.8707972 | 0.23224130087816278,0.44867536444523765,0.862991538490588
0.015453891450020752 | 0.61526644,0.59918207,0.5226749 | 0.6126108662891204,0.5860345027754261,0.5303503446414007
0.009228563728463802 | 0.4557157,0.6267138,0.6429209 | 0.4580365357318295,0.6200216867854628,0.6370052117922536
0.014796214152235337 | 0.7775108,0.38281107,0.5059325 | 0.7775772222032037,0.3901678651755742,0.493095021770738
0.02511172482457716 | 0.9919419,0.06008079,0.09483519 | 0.9956358895498479,0.03699168300209877,0.08567841518699634
0.018438250170572847 | 0.5017572,0.3731779,0.7870086 | 0.49638069596934925,0.3561694871873435,0.791675123434916
0.017240837613668104 | 0.5876827,0.6272196,0.51966417 | 0.5760708372997654,0.6214232200598131,0.5310137210875442
0.013749540739216495 | 0.73181516,0.45675564,0.5122606 | 0.7381203892759421,0.4517158038620369,0.5011298469223374
0.02636209830756203 | 0.26062876,0.42559636,0.8729846 | 0.2483161669673615,0.4035683448857457,0.880608694159226
0.021731663545374025 | 0.512665,0.85919994,0.08564708 | 0.5245305589300934,0.8457430348590466,0.09791022283650157
0.023034856367806424 | 0.45968804,0.5752577,0.6862677 | 0.4548557587749348,0.555130207843036,0.6963739591982355
0.008126364274437985 | 0.7574129,0.38262373,0.53755826 | 0.7497790768037423,0.38539234780635534,0.53786994175138
0.006982107500822463 | 0.7543548,0.3247922,0.5782831 | 0.7475706376173598,0.3240587870703065,0.5797620583436759
0.010580467925353193 | 0.14409147,0.9872499,0.11633757 | 0.13931223374620819,0.9823990726542865,0.12443537911960444
0.009921098693951072 | 0.5397587,0.6944168,0.48267362 | 0.5432852082615559,0.6853998516642889,0.48483835019805194
0.020688867870425204 | 0.61243814,0.20487955,0.7689466 | 0.6251321878122326,0.2065437125050499,0.7526947871386667
0.019176956439317883 | 0.81163293,0.33751708,0.48278758 | 0.7986762687741306,0.3499291184292062,0.489556768692244
0.021304502317314355 | 0.74787736,0.44738096,0.49632367 | 0.7595634627580027,0.4345110503158216,0.4840077408435877
0.013687399741320926 | 0.85363615,0.5173529,0.08645216 | 0.8583014223839078,0.505115077063953,0.09042912836269866
0.021516419423433648 | 0.6357233,0.49139497,0.60239434 | 0.6377809592547928,0.4711285149934266,0.6093220580055551
0.016594297834831535 | 0.43586865,0.7547568,0.4981278 | 0.4296943585688529,0.745082099253726,0.5101131478267963
0.020184195117436594 | 0.5205485,0.80070555,0.3060244 | 0.5351303007041112,0.7868251619743094,0.30747638243030867
0.012827265512618265 | 0.59471494,0.08977786,0.8039581 | 0.58865117919394,0.1009213382382344,0.8020627610865546
0.022050058382381374 | 0.5999055,0.49423423,0.6355185 | 0.6108327675785273,0.4752122748965317,0.6332903156057418
0.02033923560194442 | 0.119036615,0.466268,0.87986887 | 0.09873095191841748,0.4668052928422004,0.8788316207942172
0.010992888780826656 | 0.1727486,0.5613559,0.81521124 | 0.16715068889269655,0.5520449575613584,0.8168886166631133
0.020509628894730177 | 0.88027984,0.38572046,0.2777883 | 0.8891526090615554,0.3682964406780062,0.271597808501727
0.006444591419298712 | 0.20308612,0.3797571,0.9095723 | 0.2009294581550172,0.37778543383099955,0.9038282573756226
0.017069680129414132 | 0.5876827,0.6272196,0.51966417 | 0.5950520579039846,0.6257445295119719,0.5043380138062902
0.003707858003393365 | 0.4015827,0.07210722,0.9169159 | 0.39997123436875354,0.07097102216038031,0.9137757524092256
0.012874215197311831 | 0.5973079,0.80206054,0.076607496 | 0.6011145197127999,0.7964611899888578,0.06565749791137622
0.0170253245194534 | 0.6499806,0.07933608,0.7626386 | 0.647825919073922,0.06280240866202304,0.7591952555451572
0.01191023243312114 | 0.48309082,0.6074588,0.6408877 | 0.472959554089927,0.6017910910067692,0.6435501091445327
0.004863021111629193 | 0.012346523,0.9089878,0.42015716 | 0.013323760237444826,0.9057341574281732,0.4236367706904257
0.010711247026911048 | 0.21165068,0.070209764,0.9809366 | 0.20405573097635069,0.0638415521504601,0.9768753834930674
0.01613310968143414 | 0.788549,0.5009995,0.36095873 | 0.7882284507553683,0.4897917080098407,0.37255870971511973
0.020297030895511048 | 0.2747503,0.7505155,0.60810035 | 0.2597238345186589,0.7416463801226876,0.6184692204417601
0.008712287423764233 | 0.28603572,0.7030522,0.6575013 | 0.2778963993922287,0.7032320569544288,0.6543991635664566
0.029360821440031666 | 0.01547982,0.6834881,0.73401195 | 0.0019185132909308872,0.6623370716457323,0.7492035256394008
0.020620585072193758 | 0.62906975,0.42751515,0.6573425 | 0.6232046709188591,0.40979109752437654,0.6660984871133425
0.014259922818093691 | 0.5985864,0.5483114,0.5911972 | 0.5992250851556846,0.5348099590258723,0.595741223222724
0.02388447789382489 | 0.19168565,0.7180981,0.6743087 | 0.18957526307451292,0.6994488252055552,0.689080953552482
0.00989760200881662 | 0.18700193,0.9775761,0.12622222 | 0.17774909317386522,0.9755698875266767,0.12910714320693514
0.008958844519490439 | 0.08122221,0.95049363,0.30375597 | 0.07783227067066248,0.9521278708243319,0.29562587038649574
0.004016188352054125 | 0.5392514,0.7607284,0.36935297 | 0.5357385544608331,0.7589412426206595,0.370124832338532
0.015488794336920398 | 0.057858407,0.75742495,0.6552542 | 0.04992811063261185,0.7467633936418143,0.6632131012617427
0.013643143425017443 | 0.4918476,0.54019386,0.6899025 | 0.5005255642005527,0.5342448807266936,0.6812169749786329
0.02452906614719052 | 0.8722742,0.113605835,0.47983035 | 0.8585211525190753,0.12310938520500905,0.4977805841450261
0.0074077708681443396 | 0.56423056,0.826991,0.06771508 | 0.557782473643533,0.8269137492601342,0.07136079722543369
0.007723851509674758 | 0.92823786,0.254753,0.2768335 | 0.9289470946312027,0.2541815976970466,0.2691635390769408
0.0028263818688864287 | 0.8439661,0.3951122,0.36734214 | 0.8428312454484832,0.3956607167991059,0.364812402308058
0.0023350478865603636 | 0.909966,0.2014316,0.36824897 | 0.9079250002656779,0.2019791733473057,0.36725550700637294
0.008248265444489793 | 0.7278125,0.6291755,0.28373536 | 0.730004687327463,0.6247272858988897,0.2771443211277108
0.015824082400982913 | 0.7682511,0.26270866,0.5899016 | 0.7677153636850294,0.2469549020235839,0.5912921416089386
0.025959721927354358 | 0.49447224,0.5810538,0.655974 | 0.49962436255399173,0.5567814037589365,0.6636037709135968
0.010864506702722893 | 0.8221957,0.13395813,0.5575884 | 0.8256550329796046,0.13609683918991627,0.5475138508549002
0.013192690917379743 | 0.18900049,0.42121497,0.8917337 | 0.18626446308825384,0.40844151842135007,0.8935776831479771
0.022453417966794703 | 0.45209935,0.67399865,0.59424466 | 0.4377554799281502,0.662857090569576,0.6074459788940179
0.016051226234963665 | 0.68427896,0.461864,0.5727896 | 0.6823490657309951,0.44697214626717313,0.5784597245767028
0.027726985770372064 | 0.61155313,0.08149114,0.79176205 | 0.602513346566709,0.05565179439107001,0.7961661541349512
0.016183930819088813 | 0.78512865,0.53710204,0.31698272 | 0.7866641315548942,0.5240377810408158,0.32641070473684214
0.004369371476528314 | 0.622518,0.13021404,0.7764817 | 0.6190981042187749,0.13168477976436319,0.7741941979446307
0.014839469323245974 | 0.690494,0.71714103,0.104482144 | 0.7004356683569684,0.7061633448905903,0.10355290834283801
0.013853541790040535 | 0.7429705,0.1253057,0.6643974 | 0.743396885904853,0.11241705270433104,0.6593356325030818
0.01841800549377541 | 0.73303837,0.57029396,0.38215157 | 0.7408003915466512,0.5622824624521078,0.36749586705583803
0.005425555156348758 | 0.9076567,0.3100334,0.28894183 | 0.9079518360044458,0.30477514165120073,0.2876379260939805
0.006073022988597125 | 0.6345316,0.660826,0.4108639 | 0.6286291351096496,0.6597379104706232,0.41179035925959917
0.01802348082221546 | 0.8813407,0.3477113,0.32305458 | 0.8877002637977335,0.3311464713531198,0.31989100669417353
0.020096652034135718 | 0.8718757,0.3789455,0.31266484 | 0.8611831816392037,0.3918191447851437,0.32379204042350557
0.028625129514279563 | 0.14227623,0.06302451,0.9921372 | 0.12052578978283464,0.044419701932096864,0.9917158988730026
0.0296185374039299 | 0.23118314,0.66218024,0.71844476 | 0.21065557638497512,0.6466629227318917,0.7331106959400888
0.01509685985326294 | 0.39328974,0.7784057,0.49789956 | 0.3965882404748354,0.7660265325051595,0.5058864685037501
0.030533866460254893 | 0.81442666,0.58521754,0.036826223 | 0.8112070189148939,0.5847233153676449,0.00646660101451656
0.013404230517485335 | 0.35218054,0.76130927,0.55258924 | 0.36180872267273323,0.7521629986920793,0.5507678926702831
0.013270776793451898 | 0.15267733,0.6649018,0.73549277 | 0.13983253968029793,0.6617459970018883,0.7365725329514635
0.0052605122991289935 | 0.55690336,0.8167743,0.1805329 | 0.5540859926027654,0.8132415906304367,0.17783933218016099
0.011196167030314955 | 0.09422079,0.6797634,0.72963446 | 0.09228918488175523,0.6707200868821274,0.735946513957837
0.0258336774230168 | 0.5803257,0.64090556,0.50968856 | 0.5988206599842719,0.6276813467031575,0.4974233048188551
0.02337668516915996 | 0.7982109,0.1682204,0.5848115 | 0.7917432019164279,0.14724103535849598,0.5928429637987453
0.007868383111853495 | 0.22393055,0.8785371,0.4272509 | 0.22022274753667978,0.8801586159958169,0.42050297520436614
0.02635807278580336 | 0.68642026,0.076669455,0.7308523 | 0.6882318764790475,0.09992389817246168,0.7185764390599991
0.015200725570400739 | 0.48488113,0.53162485,0.70116216 | 0.4740805692989662,0.523412914992203,0.7080159138271773
0.02018143237795444 | 0.14990011,0.60409504,0.7853208 | 0.13458132672239428,0.5936981574059979,0.7933538708485408
0.006577255928145151 | 0.31983858,0.5921255,0.7468057 | 0.31447978472049165,0.5895131546154819,0.7440273553690456
0.0037570214342638134 | 0.5205485,0.80070555,0.3060244 | 0.5174957854813922,0.7998626107975011,0.3040031510645936
0.03824925021049562 | 0.883705,0.18180168,0.43609682 | 0.864342929272174,0.18131580846998321,0.469079820729984
0.013218509633787913 | 0.23345956,0.60725874,0.7656184 | 0.24193307311181922,0.5971484046784556,0.7647758958836547
0.013235927109749168 | 0.9440358,0.21579236,0.25727913 | 0.9384154253541229,0.22744132780512827,0.2600902379246107
0.012596231634283963 | 0.38125002,0.5318535,0.7617875 | 0.3687276813483364,0.5310630537142376,0.7628970638213183
0.017764152134669278 | 0.659204,0.56667095,0.50328255 | 0.663331950119143,0.5499210165625414,0.5075210335483208
0.020836363209483944 | 0.652537,0.5361698,0.5426491 | 0.6632700987160908,0.5185752670040031,0.5395854599605833
0.014065474047048832 | 0.7506905,0.5479365,0.37890193 | 0.7550442558578427,0.5439169217644756,0.3661455365211131
0.004288455768490129 | 0.06494063,0.3891294,0.9219205 | 0.0680073895865844,0.38809151470767794,0.9191082477997456
0.023419797128287515 | 0.6534683,0.758347,0.056372017 | 0.6359334967704369,0.7703408096137214,0.046514779683461724
0.015539264655461868 | 0.40255666,0.8966436,0.20439711 | 0.4072357595902905,0.8874158170097938,0.2159912123947625
0.01797505520701274 | 0.7726766,0.60236365,0.2175959 | 0.7796074604247155,0.5860784589965583,0.22073569613985167
0.012308131083696532 | 0.0059379507,0.99482745,0.104403704 | 0.013141717494764775,0.9933621926425443,0.11427532318783597
0.02446907069519749 | 0.6678911,0.20432416,0.7221623 | 0.6591667128585954,0.1826642214730222,0.7294744867730801
0.005660074907310718 | 0.00821914,0.69249064,0.72558886 | 0.011759001530780012,0.6880743156259589,0.7255449414466807
0.012570640743881185 | 0.5144395,0.4593344,0.73132807 | 0.5113803846880532,0.4473782860139968,0.7337184551035071
0.01516669149202378 | 0.9919419,0.06008079,0.09483519 | 0.9952299212252842,0.053543646556801834,0.08155048627270621
0.018409982033000635 | 0.5554773,0.60105246,0.5862358 | 0.5584851210201532,0.58325124011311,0.5898409620445364
0.02071181282178375 | 0.9897938,0.09390524,0.12370375 | 0.986146183830929,0.08537447713551233,0.14222131615736638
0.008915249759943183 | 0.248543,0.6603014,0.7135872 | 0.24203155042159039,0.6547362498588856,0.7160594749888057
0.005535680338131657 | 0.0558888,0.54475856,0.83884686 | 0.05292763978057476,0.5475523458828004,0.835095858848252
0.013385441927837086 | 0.819926,0.5558893,0.15962103 | 0.8124256849864502,0.5575538217203307,0.17058206898543263
0.020064873263346838 | 0.85439223,0.020427251,0.5237873 | 0.8421310367950996,0.01598430767242885,0.5390360087922177
0.01603200686642727 | 0.518877,0.6673918,0.5428131 | 0.5152737427293639,0.655148352961386,0.5525157062615113
0.01607721182756323 | 0.9231787,0.3537664,0.15437934 | 0.9251478908359618,0.35346800454549043,0.1384259724343675
0.012442190657994845 | 0.66623145,0.7445353,0.074315995 | 0.6740559171785397,0.7348768745534169,0.07486387488768612
0.00970735008666431 | 0.5587343,0.19062331,0.8121814 | 0.5496144116460406,0.1939226302834234,0.8125995397334012
0.013979805908494618 | 0.26321232,0.54190606,0.8050812 | 0.24942704374319077,0.5416046026322423,0.802776808494804
0.015551300551522105 | 0.59144604,0.7290181,0.35652682 | 0.5993864041819045,0.7223166157442862,0.34495600458842285
0.011433654113256865 | 0.59865165,0.3345289,0.73617274 | 0.5989269020479195,0.3237196142113946,0.7324562631161723
0.014772382895143807 | 0.12307945,0.54351526,0.8357137 | 0.10921049793007162,0.5384307026854416,0.835562951277477
0.009982396489024476 | 0.6548362,0.6901905,0.3190579 | 0.6594167112053397,0.6814697389915131,0.3174406965434216
0.018979594804368425 | 0.70399636,0.13102004,0.7053669 | 0.7068375566503858,0.11368473862126335,0.6981808137675566
0.011757612463598317 | 0.7200585,0.12164537,0.68942994 | 0.7154408173833547,0.11083971677346173,0.689825335869462
0.00399496136665124 | 0.2716173,0.91865236,0.29431137 | 0.26828406787556186,0.917947824527766,0.2922249995617804
0.009274980216568682 | 0.32004064,0.6973168,0.6470862 | 0.3159088682314302,0.6900756825304106,0.6511506272383716
0.013084311492814197 | 0.34944212,0.8822718,0.32942054 | 0.3587558532195061,0.8731082679962585,0.33011541941769046
0.01120385714073638 | 0.14432389,0.74591833,0.65655106 | 0.14390119669175983,0.7359234571776174,0.6615958817634999
0.016686955374535045 | 0.45748797,0.7469964,0.48857662 | 0.4499516051753782,0.7391357029626437,0.5012204760442444
0.013157586746358259 | 0.515918,0.84743303,0.16174749 | 0.5127245564321798,0.8455020427979788,0.1491302278408682
0.027205025574424373 | 0.9503571,0.29827923,0.08530143 | 0.9443847478204774,0.31025701531458993,0.10898638691201488
0.0069571804081996315 | 0.78832775,0.2606436,0.5642401 | 0.7818696569885942,0.26303071950867357,0.565238604551465
0.031192767347234494 | 0.8977448,0.06776044,0.4419653 | 0.902728808665157,0.04015082482610503,0.428332358422487
0.009796900353139121 | 0.892083,0.45227072,0.05532226 | 0.8940184004337662,0.44397311681645557,0.06015788585158147
0.033847908636664814 | 0.561942,0.039783992,0.83153766 | 0.5426672958107225,0.013228775707592585,0.8398435601650799
0.027329679327767854 | 0.94172645,0.06509188,0.33551678 | 0.9310156041271953,0.059670107485316905,0.36006863671300826
0.005698698065221389 | 0.4210962,0.8547712,0.31328258 | 0.42385988819384046,0.8510268857121265,0.30999360473310456
0.011296210681239613 | 0.804748,0.280485,0.529632 | 0.795561326073361,0.28311907476832276,0.5356545210849287
0.013937260435358562 | 0.27996123,0.49950236,0.8237037 | 0.26652692426959973,0.4966166190320005,0.8260359146796293
0.011274730582692858 | 0.3221771,0.39116567,0.8679659 | 0.32701296473694924,0.3949753678164559,0.8585202267344703
0.007252714022355118 | 0.5599016,0.3922919,0.73859364 | 0.5538008272200026,0.3893328944756366,0.7360193890446526
0.017699196805703674 | 0.10796553,0.75579095,0.65166646 | 0.10952827629597851,0.7414848513928053,0.6619696155010599
0.014033766235047958 | 0.22372386,0.6248172,0.75322145 | 0.2131791004185742,0.630760869822171,0.7461202290823548
0.015156231696668316 | 0.019280719,0.9623373,0.27487728 | 0.01643352213602803,0.9653861887714411,0.2603064460968188
0.016660571262359813 | 0.73181516,0.45675564,0.5122606 | 0.722428774914814,0.45051620719695146,0.5245300870569337
0.011950192393789697 | 0.29275382,0.51180094,0.81286985 | 0.3011152318879787,0.5039322569296438,0.8095566055260399
0.01071949637207178 | 0.9676817,0.13915724,0.22167084 | 0.962862720459074,0.13936157311610614,0.23124388313803085
0.02265444963138623 | 0.715868,0.6486122,0.26999775 | 0.7248371169459632,0.6418298138081107,0.25033106879592465
0.012287994437745428 | 0.90262324,0.42496726,0.06850818 | 0.9077194455926302,0.4146296098734916,0.06424713775075255
0.0066629489249453834 | 0.2882892,0.5659079,0.77961856 | 0.2856439867482707,0.5657720355632146,0.7735046972121179
0.014820835538572453 | 0.81056416,0.49831218,0.312786 | 0.8072303531149366,0.507389424922934,0.3015545199235274
0.014418368448417434 | 0.70709234,0.69780034,0.14107832 | 0.7143684675359183,0.6864196834570957,0.13603569661322004
0.020862121147251892 | 0.4614715,0.6152192,0.6504387 | 0.4497669795718921,0.6011925759296599,0.6605127937699898
0.015055107790085356 | 0.83262855,0.46100333,0.31101337 | 0.8396033970044103,0.45216670893003963,0.3010172803578418
0.020284778297212577 | 0.6283655,0.70041406,0.35107586 | 0.6305948778680063,0.6852599917092816,0.3643745926505162
0.012126071036919206 | 0.68266606,0.49913803,0.542353 | 0.6874189330767029,0.4898187532155522,0.5362208495070379
0.008883711929653043 | 0.75196564,0.64202636,0.17436025 | 0.7437975742385261,0.6454498416839031,0.173665397898109
0.009049159925415584 | 0.59144604,0.7290181,0.35652682 | 0.5942035864141797,0.7204625894162824,0.3575692312603418
0.026230626983657704 | 0.30282402,0.9568432,0.064086586 | 0.303706111912628,0.9519947172360227,0.03832304713380012
0.01474582889442198 | 0.19935612,0.8440793,0.50774896 | 0.20182130126089395,0.832303247293495,0.5162746041614508
0.012155559321223733 | 0.020817893,0.91661733,0.40010598 | 0.012387911338373494,0.9128852002702174,0.40802837006791326
0.023606187841277895 | 0.4104359,0.90812606,0.10936198 | 0.42526706399767195,0.8965821995013983,0.1236457998317561
0.015024669860456169 | 0.4629499,0.11435811,0.88240796 | 0.47276812593570516,0.10590488955631791,0.87479966476177
0.028484838693981322 | 0.7721166,0.06924784,0.6377148 | 0.7813146785760271,0.047090225416935055,0.6223583242086683
0.023318602602158504 | 0.7142538,0.5569069,0.43321595 | 0.7082041432943966,0.5431458273686631,0.4510426827171237
0.014012666710773817 | 0.81390655,0.5799875,0.07355192 | 0.8109596546366725,0.5820171652020161,0.06000381622678506
0.005392231183025197 | 0.8173104,0.46799627,0.34151593 | 0.8131131684003771,0.4690475833091229,0.34473372327895524
0.025409560168658796 | 0.9289764,0.37725267,0.013404399 | 0.9314291514750196,0.3623463689292331,0.03383555387939058
0.016270517167171327 | 0.66465944,0.7354769,0.15428308 | 0.6720803326345001,0.7265643781686639,0.14287137873725012
0.02571395618977719 | 0.14057603,0.65301365,0.74723345 | 0.13034945994427372,0.6344973627056141,0.7618543922639396
0.008892080061376349 | 0.91521794,0.23210394,0.33660552 | 0.9131880461295674,0.2383270421080326,0.330587073864208
0.0215436636239451 | 0.36266023,0.71579605,0.60461605 | 0.37197766753281775,0.6978577276861359,0.612067975608582
0.008134812730875117 | 0.9408921,0.32951337,0.07491174 | 0.943529989013178,0.32216643697218406,0.07720069119794257
0.019470914691965522 | 0.5128881,0.7176351,0.47807875 | 0.5094718903995126,0.7265200133898911,0.46109333440931394
0.008753319593740398 | 0.3137092,0.68267065,0.66600496 | 0.3065715728733999,0.6780328335527972,0.6680459170822725
0.006972167194613871 | 0.26015776,0.7685965,0.592314 | 0.26101308137156665,0.7617125155930428,0.5930145149503835
0.01064522271632021 | 0.8911295,0.23975414,0.39002815 | 0.8902360256602218,0.22968096868478297,0.3933528584371961
0.011760288887491881 | 0.8173104,0.46799627,0.34151593 | 0.8152271563566659,0.4609093411308545,0.35066688294868353
0.009739573985646743 | 0.44381335,0.11991568,0.8926949 | 0.43692193843668464,0.12646041496362792,0.890565541192762
0.016383149202588404 | 0.5243969,0.73630446,0.43585208 | 0.5101751286397535,0.7366164027869245,0.44397929373188405
0.0062263896323330615 | 0.8019574,0.19993532,0.5669804 | 0.7993352196771049,0.19450586221990607,0.5685337950780458
0.010913086162503822 | 0.68642026,0.076669455,0.7308523 | 0.6862105576934335,0.06800794881655708,0.7242168110502761
0.011428015621961302 | 0.6345316,0.660826,0.4108639 | 0.6353245932472312,0.650635789813368,0.41597563658124853
0.01543224065684495 | 0.026097463,0.6218303,0.78591925 | 0.02977949206823235,0.6316994990718687,0.7746411586822044
0.017126034806312168 | 0.6958917,0.6426965,0.33064649 | 0.7022985053907703,0.6276862479111475,0.33583743613408534
0.014449362203302096 | 0.4597648,0.8805515,0.14330468 | 0.4673315256906283,0.8740425428459084,0.1328566083833542
0.0157657854395039 | 0.62515855,0.57176,0.54165924 | 0.6308656081915506,0.5571592724434066,0.5399834530163298
0.01045372923606221 | 0.7577813,0.6138501,0.23497853 | 0.7558672756272342,0.6078355629179609,0.2433117138324176
0.02745878708578823 | 0.08497569,0.9963371,0.07376549 | 0.0719002669924933,0.9926227552207396,0.09762385684040452
0.010039253177354993 | 0.10713965,0.34807003,0.9350153 | 0.10969771542208563,0.3551343420280586,0.9283566180856756
0.009538340498042301 | 0.65355676,0.7165192,0.25533506 | 0.6494221870084049,0.7191437593550085,0.2471499067407587
0.019122611081079946 | 0.7370703,0.65351284,0.19174287 | 0.7470309958729235,0.6375371506137173,0.18839074497557123
0.007020501075462511 | 0.6490128,0.6774675,0.3571721 | 0.6490874061876691,0.67068460339174,0.35898147849412543
0.025450237244074244 | 0.408113,0.8747048,0.27141514 | 0.4090040709578357,0.8786673837079672,0.24629108540041358
0.017820731665537614 | 0.66163474,0.6078884,0.4503353 | 0.6611016057618053,0.5928431838066449,0.4598713149057714
0.004609611762040705 | 0.14593548,0.3882563,0.91347337 | 0.1446446665877969,0.3841283074436032,0.9118790291744941
0.016864552535058294 | 0.56407726,0.13613266,0.820172 | 0.5747438289707257,0.13428014611677355,0.8072412114225382
0.01936544576565052 | 0.2377253,0.4430395,0.8707972 | 0.22447813450509982,0.42947392147764785,0.8747352273115115
0.017024727349725762 | 0.60893434,0.7946184,0.06503311 | 0.602302015576562,0.79673231073794,0.04949653582416767
0.022786719098755494 | 0.5928872,0.12620217,0.79951173 | 0.5790069226773974,0.11016714617218872,0.8078453957261414
0.013679879635533082 | 0.9667293,0.22669196,0.13770184 | 0.9608337622112715,0.2385994267661918,0.1409567130071442
0.012118371976018408 | 0.6336299,0.5793895,0.521608 | 0.6337467594367244,0.5678419153915719,0.5252814522024183
0.022758349951911127 | 0.32237023,0.26740503,0.91332406 | 0.30422488039665624,0.280798610648563,0.9102743335970078
0.005909883181085802 | 0.6485219,0.633069,0.43284187 | 0.6487255738329302,0.6285738494845767,0.42901054252695936
0.0068400260494328865 | 0.81390655,0.5799875,0.07355192 | 0.8149059271179234,0.5755364409355948,0.06845535116604475
0.00414580638733649 | 0.76123077,0.52063304,0.39208785 | 0.758486904000186,0.522438537308488,0.3895582000101916
0.022786240310966186 | 0.7433793,0.20450526,0.64426655 | 0.7366981759519394,0.18371908373726145,0.6507865209266602
0.01006309166952089 | 0.7551309,0.609542,0.25260636 | 0.7475300947626273,0.615486452038456,0.24975024480726868
0.026147124526036673 | 0.45968804,0.5752577,0.6862677 | 0.440682048397936,0.5628708181463521,0.6992680275109505
0.010441320229448277 | 0.23335354,0.45867357,0.86309725 | 0.22488383137372836,0.4619303946686522,0.8579321493381253
0.015316349118042716 | 0.62205845,0.34617874,0.70936793 | 0.6222541655287569,0.330863898991917,0.7094567173732144
0.00870853942706076 | 0.6871497,0.04047092,0.7331546 | 0.6808046205973196,0.03470095597155568,0.7316426123648073
0.01797219032918031 | 0.3575011,0.62184507,0.7025638 | 0.34442733997144065,0.6129468803025442,0.711101912110758
0.016057537795515407 | 0.6504681,0.5711028,0.50941193 | 0.6457531473010085,0.5595530372065177,0.5195221567015246
0.02317230619031848 | 0.33944035,0.1208,0.93763053 | 0.3329274749023899,0.09856233817860244,0.9377871623923444
0.014210397533410583 | 0.6430204,0.7419511,0.20593867 | 0.6502171851551823,0.7338258770763918,0.19676685254873508
0.013810883539533298 | 0.51930743,0.4835965,0.71182805 | 0.5112479313929794,0.47369850453326895,0.7171020007288671
0.01808861857664098 | 0.052135095,1.0007262,0.035173744 | 0.04659217112568546,0.9975545184834377,0.05209752626633563
0.010891693662368538 | 0.5554773,0.60105246,0.5862358 | 0.5574507909891132,0.5907434889903306,0.5833273059279354
0.009311265998130026 | 0.7044051,0.45999998,0.54797673 | 0.706503764147461,0.4586035691705571,0.5390131701447518
0.021894667499490216 | 0.63199836,0.17382723,0.76074165 | 0.6199595018595907,0.15735840204160503,0.7686927535504161
0.014461635635616105 | 0.23607086,0.80961424,0.5472922 | 0.22814513928975633,0.8001095300361394,0.5547743102954621
0.01168819445041258 | 0.32186002,0.72675884,0.6134691 | 0.313905136374656,0.7200797265020765,0.6188285326633729
0.01685134655254907 | 0.27408642,0.438359,0.86054236 | 0.2590557267394861,0.43160351996559126,0.8640651202292499
0.011110792707574719 | 0.1989143,0.87442213,0.44953814 | 0.1995932804951328,0.8762387744766965,0.43859791664435477
0.007554634777180824 | 0.0632458,0.5310725,0.8488224 | 0.06802734995717992,0.5330766961739715,0.84332764430798
0.01802295314544616 | 0.0449152,0.705435,0.7121493 | 0.032305090392290715,0.6944297740301251,0.7188349393812291
0.025299081142027457 | 0.36143202,0.33024454,0.878452 | 0.33956443027055355,0.31919891712527354,0.8847644031046271
0.008778094306679415 | 0.6030589,0.17022577,0.7846783 | 0.598399802984273,0.16278864381226388,0.7844855213668047
0.01256128717563157 | 0.5673785,0.81101114,0.17311332 | 0.5735013612062368,0.8020441275530096,0.16679750043788158
0.013949564923316296 | 0.85553926,0.5050246,0.14261344 | 0.8570400807029848,0.49305063950351324,0.14961071804452356
0.007127900774644328 | 0.32684445,0.94193333,0.12764385 | 0.32972638861930015,0.9354141966589047,0.12759619640510553
0.014050507681124386 | 0.5682608,0.7999199,0.21445903 | 0.5729841908821972,0.7889613492219316,0.22187633139427698
0.01338651411312513 | 0.7083463,0.67010367,0.23885408 | 0.7099904881709957,0.6669813751770224,0.22594103627645684
0.018802949615703064 | 0.892083,0.45227072,0.05532226 | 0.8940733328246842,0.44224131383527027,0.07110201030221075
0.02200474184763204 | 0.77387226,0.62607384,0.11042485 | 0.7634290734101661,0.632975585751956,0.12852220708524814
0.024958783810989718 | 0.6524674,0.7499094,0.1209971 | 0.6667653132791295,0.7333119892972558,0.1329569229513295
